1488130362.63002,42.3609799767302,-71.0932143662913,7.12523794174194,65.0,-1.0,-1.0,0.85
1488130365.44956,42.3609769673398,-71.0932189841344,7.12604141235352,65.0,-1.0,-1.0,0.85
1488130374.45148,42.3609289165492,-71.0931903778873,7.12604141235352,110.66313419131,-1.0,-1.0,0.85
1488130365.44956,42.3609769673398,-71.0932189841344,7.12604141235352,65.0,-1.0,-1.0,0.85
1488130394.62028,42.3606271290724,-71.0929190882861,7.12604141235352,236.66858940166,-1.0,-1.0,0.85
1488130394.63252,42.3604106624266,-71.0926983429525,7.12604141235352,236.668621415787,-1.0,-1.0,0.85
1488130395.93997,42.3601844458776,-71.0924695814946,7.12604141235352,237.030034098823,-1.0,-1.0,0.85
1488130395.9498,42.3599774471095,-71.092258443294,7.12604141235352,237.030054482698,-1.0,-1.0,0.85
1488130365.44956,42.3609769673398,-71.0932189841344,7.12604141235352,65.0,-1.0,-1.0,0.86
1488130424.61773,42.3615501288708,-71.0920460998955,8.69898509979248,65.0,-1.0,-1.0,0.86
1488130425.4611,42.3615496379936,-71.0920467486585,8.69800567626953,65.0,-1.0,-1.0,0.86
1488130434.46387,42.3614041078907,-71.0919290618563,8.69800567626953,203.977985183716,-1.0,-1.0,0.86
1488130455.18035,42.3604304091653,-71.0911140104414,8.69800567626953,429.281240859301,-1.0,-1.0,0.86
1488130425.4611,42.3615496379936,-71.0920467486585,8.69800567626953,65.0,-1.0,-1.0,0.86
1488130455.72115,42.3617629145484,-71.0915328361945,9.0,65.0,-1.0,-1.0,0.86
1488130464.72316,42.3615413048836,-71.0913597505543,9.0,254.003758552846,-1.0,-1.0,0.87
1488130486.81042,42.3599770759066,-71.0901380271332,9.0,555.892269809262,-1.0,-1.0,0.87
1488130486.83464,42.35896750629,-71.0893495146709,9.0,555.892452105242,-1.0,-1.0,0.87
1488130487.36465,42.3621633522086,-71.09095052014,9.0,65.0,-1.0,-1.0,0.87
1488130487.68696,42.3621626121714,-71.0909444862679,9.0,65.0,-1.0,-1.0,0.87
1488130494.16249,42.3619892963685,-71.0912092641658,9.0,65.0,-1.0,-1.0,0.87
1488130500.65767,42.3621520326313,-71.0909113158662,9.0,65.0,-1.0,-1.0,0.87
1488130509.66282,42.3622084857243,-71.090748774396,9.0,65.0,-1.0,-1.0,0.87
1488130555.16406,42.3625109762089,-71.0904191502135,9.0,65.0,-1.0,-1.0,0.87
1488130561.71647,42.3624310586385,-71.0902363354276,9.0,65.0,-1.0,-1.0,0.87
1488130568.20965,42.3624339831061,-71.0902537358789,8.97983646392822,65.0,-1.0,-1.0,0.87
1488130569.33641,42.3624398099445,-71.0902805284038,8.96560096740723,65.0,-1.0,-1.0,0.87
1488130578.34111,42.3624129934252,-71.0902296236125,8.96560096740723,65.0,-1.0,-1.0,0.87
1488130569.33641,42.3624398099445,-71.0902805284038,8.96560096740723,65.0,-1.0,-1.0,0.87
1488130580.04273,42.3624129934252,-71.0902296236125,8.96560096740723,65.0,-1.0,-1.0,0.87
1488130580.04283,42.3624129934252,-71.0902296236125,8.96560096740723,65.0,-1.0,-1.0,0.87
1488130580.14297,42.3623921709241,-71.0902104101556,8.96560096740723,65.0,-1.0,-1.0,0.87
1488130580.14981,42.3623755466963,-71.0902000747168,8.96560096740723,65.0,-1.0,-1.0,0.87
1488130569.33641,42.3624398099445,-71.0902805284038,8.96560096740723,65.0,-1.0,-1.0,0.87
1488130580.64984,42.3623935282561,-71.0901351185737,8.96974086761475,65.0,-1.0,-1.0,0.87
1488130580.66751,42.3624909203894,-71.0899430607176,-13.1668701171875,50.0,-1.0,1.52999997138977,0.87
1488130581.99351,42.362561160738,-71.0899168253607,8.32736206054688,10.0,88.59375,1.52999997138977,0.87
1488130583.00004,42.3625715123884,-71.0899065156198,29.4515686035156,10.0,83.671875,0.639999985694885,0.87
1488130583.99997,42.3625780083634,-71.0899053421534,36.1632690429688,10.0,83.671875,0.550000011920929,0.87
1488130584.31121,42.3625780083634,-71.0899053421534,36.1632690429688,10.0,83.671875,0.550000011920929,0.87
1488130585.00003,42.3625856778048,-71.0899032466776,32.0729064941406,10.0,92.4609375,0.810000002384186,0.87
1488130586.00005,42.3625912936799,-71.0899000615544,30.7245788574219,10.0,85.4296875,0.810000002384186,0.87
1488130586.99996,42.362600723321,-71.0898949485934,29.1251831054688,10.0,78.75,0.810000002384186,0.87
1488130588.0,42.3626097338669,-71.089888578347,29.2359313964844,10.0,68.90625,0.839999973773956,0.87
1488130589.00006,42.3626174033083,-71.0898817051864,27.707763671875,10.0,83.671875,0.959999978542328,0.87
1488130590.00006,42.362621929536,-71.0898716469026,26.4166564941406,10.0,100.546875,1.00999999046326,0.87
1488130598.00433,42.3626072342076,-71.0897797174364,26.4166564941406,65.0,-1.0,-1.0,0.87
1488130598.0048,42.3626164995841,-71.0897719030675,22.5091876983643,65.0,-1.0,-1.0,0.87
